transaction_id,transaction_date,transaction_amount,sector,report_type,province,year,month,day,day_of_week,amount_zscore,month_day,is_suspicious,ml_pattern,pattern_id,risk_score
TX-003828,2022-07-13,5221.476221205669,Securities,ETR,New Brunswick,2022,7,13,2,-0.1042156336128014,713,0,Legitimate,LEGIT,0.0
TX-004428,2022-07-13,447.1315218357464,Real Estate,STR,British Columbia,2022,7,13,2,-0.5188594868513645,713,0,Legitimate,LEGIT,0.0
TX-003967,2022-07-13,441.6565038389764,Money Services,LCTR,Ontario,2022,7,13,2,-0.5193349830087809,713,0,Legitimate,LEGIT,0.0
TX-003380,2022-07-13,711.8405533684347,Real Estate,STR,Manitoba,2022,7,13,2,-0.4958699501226388,713,0,Legitimate,LEGIT,0.0
TX-002931,2022-07-13,5338.5708087638295,Casino,LCTR,Ontario,2022,7,13,2,-0.0940461644948922,713,0,Legitimate,LEGIT,0.0
TX-001514,2022-07-13,5185.648510448884,Banking,LCTR,Ontario,2022,7,13,2,-0.1073272103791105,713,0,Legitimate,LEGIT,0.0
TX-002770,2022-07-13,24.620276479947467,Securities,STR,Quebec,2022,7,13,2,-0.5555538819657502,713,0,Legitimate,LEGIT,0.0
TX-004649,2022-07-13,1540.2181807761228,Securities,LCTR,Alberta,2022,7,13,2,-0.4239267384374263,713,0,Legitimate,LEGIT,0.0
TX-000541,2022-07-13,1761.3123660467854,Money Services,LCTR,Prince Edward Island,2022,7,13,2,-0.4047250781715961,713,0,Legitimate,LEGIT,0.0
TX-003270,2022-07-13,10546.164019337766,Banking,STR,Ontario,2022,7,13,2,0.3582245974415725,713,0,Legitimate,LEGIT,0.0
TX-000186,2022-07-13,3577.370396855564,Securities,LCTR,Prince Edward Island,2022,7,13,2,-0.2470034751003377,713,0,Legitimate,LEGIT,0.0
TX-001158,2022-07-13,3481.031453177925,Money Services,STR,Ontario,2022,7,13,2,-0.2553703512558656,713,0,Legitimate,LEGIT,0.0
TX-002060,2022-07-13,5623.91179822628,Casino,LCTR,Ontario,2022,7,13,2,-0.0692647767217746,713,0,Legitimate,LEGIT,0.0
TX-003745,2022-07-13,10282.635903576502,Securities,LCTR,Ontario,2022,7,13,2,0.3353376212728076,713,0,Legitimate,LEGIT,0.0
TX-002985,2022-07-14,2471.91140930596,Real Estate,LCTR,Newfoundland and Labrador,2022,7,14,3,-0.3430107395643511,714,0,Legitimate,LEGIT,0.0
TX-000196,2022-07-14,4289.31697018023,Banking,LCTR,Nova Scotia,2022,7,14,3,-0.1851721057603131,714,0,Legitimate,LEGIT,0.0
TX-001775,2022-07-14,4671.554533364663,Trust and Loan,LCTR,Quebec,2022,7,14,3,-0.1519754125948136,714,0,Legitimate,LEGIT,0.0
TX-003164,2022-07-14,799.0134914972002,Banking,STR,Newfoundland and Labrador,2022,7,14,3,-0.4882991262211704,714,0,Legitimate,LEGIT,0.0
TX-003592,2022-07-14,15777.67414207524,Real Estate,ETR,Ontario,2022,7,14,3,0.8125725032043652,714,0,Legitimate,LEGIT,0.0
TX-004758,2022-07-14,1416.9695818551986,Casino,STR,Quebec,2022,7,14,3,-0.434630673151141,714,0,Legitimate,LEGIT,0.0
TX-000982,2022-07-14,1614.8214830461827,Securities,LCTR,Ontario,2022,7,14,3,-0.417447566390703,714,0,Legitimate,LEGIT,0.0
TX-004248,2022-07-14,7077.404184094884,Casino,STR,Ontario,2022,7,14,3,0.0569686063871171,714,0,Legitimate,LEGIT,0.0
TX-003185,2022-07-14,21563.96056024348,Casino,ETR,Newfoundland and Labrador,2022,7,14,3,1.3151018025002192,714,0,Legitimate,LEGIT,0.0
TX-001832,2022-07-14,174520.95162476192,Banking,LCTR,Ontario,2022,7,14,3,14.59916069400388,714,0,Legitimate,LEGIT,0.0
TX-000855,2022-07-14,3033.824435036101,Money Services,LCTR,British Columbia,2022,7,14,3,-0.2942095329391919,714,0,Legitimate,LEGIT,0.0
TX-003034,2022-07-14,5971.163575042359,Money Services,ETR,New Brunswick,2022,7,14,3,-0.0391065405973576,714,0,Legitimate,LEGIT,0.0
TX-000521,2022-07-15,72327.75275174687,Securities,STR,Ontario,2022,7,15,4,5.723852264540486,715,0,Legitimate,LEGIT,0.0
TX-001162,2022-07-15,2309.0564809245184,Banking,ETR,Newfoundland and Labrador,2022,7,15,4,-0.357154417759996,715,0,Legitimate,LEGIT,0.0
TX-002673,2022-07-15,24464.20794105561,Banking,LCTR,Nova Scotia,2022,7,15,4,1.5669834375827671,715,0,Legitimate,LEGIT,0.0
TX-003206,2022-07-15,5832.312242577072,Real Estate,STR,Alberta,2022,7,15,4,-0.0511655466277169,715,0,Legitimate,LEGIT,0.0
TX-001297,2022-07-15,36308.73421790492,Casino,STR,Prince Edward Island,2022,7,15,4,2.5956607377086582,715,0,Legitimate,LEGIT,0.0
TX-002979,2022-07-15,5278.662139983059,Money Services,LCTR,Alberta,2022,7,15,4,-0.0992491321961832,715,0,Legitimate,LEGIT,0.0
TX-003179,2022-07-15,1387.4111265780443,Securities,STR,Quebec,2022,7,15,4,-0.4371977755628116,715,0,Legitimate,LEGIT,0.0
TX-004245,2022-07-15,798.8615710232505,Money Services,LCTR,Alberta,2022,7,15,4,-0.4883123202602838,715,0,Legitimate,LEGIT,0.0
TX-000379,2022-07-15,12255.124823698989,Banking,LCTR,Quebec,2022,7,15,4,0.5066449854892826,715,0,Legitimate,LEGIT,0.0
TX-004094,2022-07-15,11650.403213107726,Casino,ETR,Alberta,2022,7,15,4,0.4541259248556249,715,0,Legitimate,LEGIT,0.0
TX-001538,2022-07-15,578.1094173304347,Casino,CDR,Quebec,2022,7,15,4,-0.5074842756555407,715,0,Legitimate,LEGIT,0.0
TX-002509,2022-07-15,150.6181706759735,Securities,ETR,Ontario,2022,7,15,4,-0.5446111755549039,715,0,Legitimate,LEGIT,0.0
TX-004337,2022-07-15,41536.51139758739,Banking,LCTR,Saskatchewan,2022,7,15,4,3.0496844436095403,715,0,Legitimate,LEGIT,0.0
TX-004743,2022-07-15,5790.073370683782,Securities,LCTR,Nova Scotia,2022,7,15,4,-0.054833922017662,715,0,Legitimate,LEGIT,0.0
TX-002953,2022-07-16,6164.594234465595,Securities,LCTR,British Columbia,2022,7,16,5,-0.0223074112910234,716,0,Legitimate,LEGIT,0.0
TX-000115,2022-07-16,252844.6917599533,Trust and Loan,LCTR,Prince Edward Island,2022,7,16,5,21.40144654780861,716,0,Legitimate,LEGIT,0.0
TX-002340,2022-07-16,6238.450192436431,Securities,ETR,New Brunswick,2022,7,16,5,-0.0158931448469407,716,0,Legitimate,LEGIT,0.0
TX-000812,2022-07-16,282.31609378696953,Securities,ETR,Alberta,2022,7,16,5,-0.5331734311646704,716,0,Legitimate,LEGIT,0.0
TX-002717,2022-07-16,7358.068561467521,Money Services,LCTR,Ontario,2022,7,16,5,0.0813438382207027,716,0,Legitimate,LEGIT,0.0
TX-001455,2022-07-16,429.35292806608015,Banking,LCTR,Quebec,2022,7,16,5,-0.5204035279899925,716,0,Legitimate,LEGIT,0.0
TX-002077,2022-07-16,28754.34610136204,Casino,STR,British Columbia,2022,7,16,5,1.9395747626184352,716,0,Legitimate,LEGIT,0.0
TX-003375,2022-07-16,1268.0486841665827,Banking,ETR,Manitoba,2022,7,16,5,-0.447564204082308,716,0,Legitimate,LEGIT,0.0
TX-004828,2022-07-16,5525.939803514737,Securities,LCTR,Newfoundland and Labrador,2022,7,16,5,-0.0777734806287262,716,0,Legitimate,LEGIT,0.0
TX-002246,2022-07-17,7134.627241062859,Money Services,LCTR,Ontario,2022,7,17,6,0.0619383331934833,717,0,Legitimate,LEGIT,0.0
TX-001275,2022-07-17,3414.901082044077,Banking,STR,Ontario,2022,7,17,6,-0.2611136634022747,717,0,Legitimate,LEGIT,0.0
TX-000144,2022-07-17,1994.6658264912128,Securities,ETR,Alberta,2022,7,17,6,-0.3844587203575071,717,0,Legitimate,LEGIT,0.0
TX-002641,2022-07-17,3494.7685553017104,Real Estate,LCTR,Ontario,2022,7,17,6,-0.2541773069082948,717,0,Legitimate,LEGIT,0.0
TX-004419,2022-07-17,40568.50114980884,Banking,STR,Nova Scotia,2022,7,17,6,2.965614372345879,717,0,Legitimate,LEGIT,0.0
TX-000217,2022-07-17,38380.64887520338,Real Estate,LCTR,Ontario,2022,7,17,6,2.7756030609340976,717,0,Legitimate,LEGIT,0.0
TX-000633,2022-07-17,17601.7816528416,Money Services,ETR,Quebec,2022,7,17,6,0.9709931901491904,717,0,Legitimate,LEGIT,0.0
TX-002259,2022-07-17,10022.716909874403,Securities,CDR,Ontario,2022,7,17,6,0.3127640913195239,717,0,Legitimate,LEGIT,0.0
TX-001142,2022-07-17,1771.709891013995,Securities,CDR,Alberta,2022,7,17,6,-0.4038220705154633,717,0,Legitimate,LEGIT,0.0
TX-001532,2022-07-17,7587.756947677031,Banking,CDR,Quebec,2022,7,17,6,0.1012918904664125,717,0,Legitimate,LEGIT,0.0
TX-000233,2022-07-17,40247.03550204508,Real Estate,LCTR,Quebec,2022,7,17,6,2.937695618408781,717,0,Legitimate,LEGIT,0.0
TX-003523,2022-07-17,18122.48822110689,Money Services,STR,British Columbia,2022,7,17,6,1.0162156848510584,717,0,Legitimate,LEGIT,0.0
TX-000421,2022-07-17,56185.16925338863,Money Services,ETR,Saskatchewan,2022,7,17,6,4.321895882156147,717,0,Legitimate,LEGIT,0.0
TX-003902,2022-07-18,660.5633124067633,Money Services,LCTR,British Columbia,2022,7,18,0,-0.500323292751753,718,0,Legitimate,LEGIT,0.0
TX-003894,2022-07-18,63495.24995078248,Securities,STR,Ontario,2022,7,18,0,4.956764166436551,718,0,Legitimate,LEGIT,0.0
TX-001325,2022-07-18,2287.753737323177,Real Estate,LCTR,Alberta,2022,7,18,0,-0.3590045254182426,718,0,Legitimate,LEGIT,0.0
TX-003131,2022-07-18,1572.327023485425,Banking,LCTR,Prince Edward Island,2022,7,18,0,-0.4211381391421611,718,0,Legitimate,LEGIT,0.0
TX-004515,2022-07-18,236.28974052023244,Money Services,STR,British Columbia,2022,7,18,0,-0.5371707429782807,718,0,Legitimate,LEGIT,0.0
TX-002932,2022-07-18,407.0470455665509,Banking,CDR,Ontario,2022,7,18,0,-0.5223407565840469,718,0,Legitimate,LEGIT,0.0
TX-003607,2022-07-18,4028.7983288922223,Banking,CDR,Alberta,2022,7,18,0,-0.2077977141036718,718,0,Legitimate,LEGIT,0.0
TX-000588,2022-07-18,625.8306219932285,Money Services,ETR,Ontario,2022,7,18,0,-0.5033397688323994,718,0,Legitimate,LEGIT,0.0
TX-004887,2022-07-18,1494.0441654126912,Securities,STR,Manitoba,2022,7,18,0,-0.4279368744572064,718,0,Legitimate,LEGIT,0.0
TX-000869,2022-07-18,1237.7116703654667,Real Estate,STR,British Columbia,2022,7,18,0,-0.4501989229998395,718,0,Legitimate,LEGIT,0.0
TX-003341,2022-07-18,230.553214438598,Money Services,LCTR,British Columbia,2022,7,18,0,-0.5376689506755604,718,0,Legitimate,LEGIT,0.0
TX-003041,2022-07-18,483.1150702343878,Real Estate,LCTR,Ontario,2022,7,18,0,-0.51573437584646,718,0,Legitimate,LEGIT,0.0
TX-002471,2022-07-18,6740.50240044062,Securities,STR,Quebec,2022,7,18,0,0.0277092498610195,718,0,Legitimate,LEGIT,0.0
TX-004412,2022-07-18,3371.3515597906407,Banking,ETR,British Columbia,2022,7,18,0,-0.2648958665842625,718,0,Legitimate,LEGIT,0.0
TX-001548,2022-07-18,4425.351652676192,Money Services,ETR,Alberta,2022,7,18,0,-0.1733577210696446,718,0,Legitimate,LEGIT,0.0
TX-004304,2022-07-18,12458.865366363314,Banking,ETR,Ontario,2022,7,18,0,0.524339510914395,718,0,Legitimate,LEGIT,0.0
TX-004009,2022-07-19,5137.000566182801,Banking,STR,British Columbia,2022,7,19,1,-0.1115522029870563,719,0,Legitimate,LEGIT,0.0
TX-000899,2022-07-19,27582.65373033495,Banking,LCTR,Ontario,2022,7,19,1,1.8378152395582308,719,0,Legitimate,LEGIT,0.0
TX-001060,2022-07-19,7382.210697201166,Securities,LCTR,British Columbia,2022,7,19,1,0.0834405423374641,719,0,Legitimate,LEGIT,0.0
TX-003750,2022-07-19,1132.0148606703983,Casino,ETR,Ontario,2022,7,19,1,-0.4593785141702822,719,0,Legitimate,LEGIT,0.0
TX-002820,2022-07-19,517.8154310080796,Real Estate,STR,Newfoundland and Labrador,2022,7,19,1,-0.5127207075409707,719,0,Legitimate,LEGIT,0.0
TX-002510,2022-07-20,3279.3436479181228,Casino,ETR,Quebec,2022,7,20,2,-0.272886599870087,720,0,Legitimate,LEGIT,0.0
TX-001156,2022-07-20,1183.8208684648157,Trust and Loan,CDR,British Columbia,2022,7,20,2,-0.4548792490259747,720,0,Legitimate,LEGIT,0.0
TX-002262,2022-07-20,11938.785129054237,Money Services,LCTR,Ontario,2022,7,20,2,0.4791714120086914,720,0,Legitimate,LEGIT,0.0
TX-000482,2022-07-20,16156.773591062163,Money Services,ETR,Quebec,2022,7,20,2,0.8454966563995249,720,0,Legitimate,LEGIT,0.0
TX-003591,2022-07-20,4365.333365795756,Banking,STR,New Brunswick,2022,7,20,2,-0.1785702089195825,720,0,Legitimate,LEGIT,0.0
TX-004871,2022-07-20,6086.229309893331,Money Services,CDR,Ontario,2022,7,20,2,-0.0291132739443172,720,0,Legitimate,LEGIT,0.0
TX-003124,2022-07-20,2038.450295057248,Money Services,LCTR,Quebec,2022,7,20,2,-0.3806561124811593,720,0,Legitimate,LEGIT,0.0
TX-001919,2022-07-20,5195.895161367154,Money Services,LCTR,Alberta,2022,7,20,2,-0.1064373058818288,720,0,Legitimate,LEGIT,0.0
TX-004244,2022-07-20,1975.6066967175311,Banking,ETR,New Brunswick,2022,7,20,2,-0.3861139739067065,720,0,Legitimate,LEGIT,0.0
TX-003812,2022-07-20,85.23149014897591,Banking,ETR,Prince Edward Island,2022,7,20,2,-0.5502898994157451,720,0,Legitimate,LEGIT,0.0
TX-000890,2022-07-20,3801.316375021324,Casino,LCTR,Ontario,2022,7,20,2,-0.2275541413904813,720,0,Legitimate,LEGIT,0.0
TX-003904,2022-07-21,6817.445931719431,Securities,STR,Newfoundland and Labrador,2022,7,21,3,0.034391666883703,721,0,Legitimate,LEGIT,0.0
TX-002752,2022-07-21,11233.570779819564,Real Estate,LCTR,Ontario,2022,7,21,3,0.4179247250729155,721,0,Legitimate,LEGIT,0.0
TX-003137,2022-07-21,3567.426508437499,Banking,CDR,Quebec,2022,7,21,3,-0.2478670851807714,721,0,Legitimate,LEGIT,0.0
TX-004434,2022-07-21,359.3232491382903,Money Services,LCTR,Manitoba,2022,7,21,3,-0.5264854884976848,721,0,Legitimate,LEGIT,0.0
TX-004647,2022-07-21,1602.7564163336815,Securities,STR,Saskatchewan,2022,7,21,3,-0.4184953972588664,721,0,Legitimate,LEGIT,0.0
TX-001661,2022-07-21,1815.6727542215624,Casino,ETR,Ontario,2022,7,21,3,-0.400003969362819,721,0,Legitimate,LEGIT,0.0
TX-001555,2022-07-21,12974.606707523284,Banking,STR,Prince Edward Island,2022,7,21,3,0.5691307839452711,721,0,Legitimate,LEGIT,0.0
TX-000841,2022-07-21,4768.958418994833,Banking,LCTR,Ontario,2022,7,21,3,-0.1435160480115585,721,0,Legitimate,LEGIT,0.0
TX-004067,2022-07-21,467.1305298451389,Banking,ETR,Ontario,2022,7,21,3,-0.5171226064491058,721,0,Legitimate,LEGIT,0.0
TX-002278,2022-07-21,1191.4917722414689,Money Services,STR,Quebec,2022,7,21,3,-0.4542130438606474,721,0,Legitimate,LEGIT,0.0
TX-004416,2022-07-21,1342.718069796667,Real Estate,STR,Ontario,2022,7,21,3,-0.4410792928062746,721,0,Legitimate,LEGIT,0.0
TX-003317,2022-07-21,1872.2229379515843,Casino,CDR,Quebec,2022,7,21,3,-0.3950926804719562,721,0,Legitimate,LEGIT,0.0
TX-003414,2022-07-21,2106.846366663644,Banking,LCTR,Newfoundland and Labrador,2022,7,21,3,-0.3747160280375289,721,0,Legitimate,LEGIT,0.0
TX-001578,2022-07-22,1422.592868734043,Real Estate,STR,New Brunswick,2022,7,22,4,-0.4341423000892594,722,0,Legitimate,LEGIT,0.0
TX-003837,2022-07-22,3705.416353681968,Money Services,LCTR,Prince Edward Island,2022,7,22,4,-0.2358828978749176,722,0,Legitimate,LEGIT,0.0
TX-004917,2022-07-22,2551.396513654045,Money Services,LCTR,Ontario,2022,7,22,4,-0.3361075911707488,722,0,Legitimate,LEGIT,0.0
TX-001192,2022-07-22,6767.689618820123,Casino,CDR,Saskatchewan,2022,7,22,4,0.0300704143134318,722,0,Legitimate,LEGIT,0.0
TX-003472,2022-07-22,13668.491525801956,Securities,LCTR,Quebec,2022,7,22,4,0.6293935200633354,722,0,Legitimate,LEGIT,0.0
TX-000669,2022-07-22,2785.0371582213816,Money Services,LCTR,Ontario,2022,7,22,4,-0.315816291895829,722,0,Legitimate,LEGIT,0.0
TX-004664,2022-07-22,6090.556259221409,Money Services,LCTR,British Columbia,2022,7,22,4,-0.0287374856309181,722,0,Legitimate,LEGIT,0.0
TX-001395,2022-07-22,18363.57353049599,Banking,STR,Manitoba,2022,7,22,4,1.0371535408164017,722,0,Legitimate,LEGIT,0.0
TX-003130,2022-07-22,90.4127776408714,Money Services,STR,Prince Edward Island,2022,7,22,4,-0.5498399132614862,722,0,Legitimate,LEGIT,0.0
TX-001046,2022-07-22,232.0704078586133,Money Services,STR,Newfoundland and Labrador,2022,7,22,4,-0.5375371849641599,722,0,Legitimate,LEGIT,0.0
TX-002391,2022-07-22,8447.08919550747,Banking,LCTR,Ontario,2022,7,22,4,0.1759234591714522,722,0,Legitimate,LEGIT,0.0
TX-001384,2022-07-23,557.6922510811233,Securities,LCTR,Ontario,2022,7,23,5,-0.5092574724016709,723,0,Legitimate,LEGIT,0.0
TX-002667,2022-07-23,862.3236629242226,Money Services,LCTR,Saskatchewan,2022,7,23,5,-0.482800743703218,723,0,Legitimate,LEGIT,0.0
TX-003078,2022-07-23,1861.9624722696087,Money Services,STR,British Columbia,2022,7,23,5,-0.3959837847583639,723,0,Legitimate,LEGIT,0.0
TX-001447,2022-07-23,2519.835943096096,Banking,ETR,Ontario,2022,7,23,5,-0.3388485739465175,723,0,Legitimate,LEGIT,0.0
TX-002713,2022-07-23,3890.746686862234,Banking,CDR,Quebec,2022,7,23,5,-0.2197872683570083,723,0,Legitimate,LEGIT,0.0
TX-001459,2022-07-23,27066.734702539023,Banking,ETR,Newfoundland and Labrador,2022,7,23,5,1.7930085347401583,723,0,Legitimate,LEGIT,0.0
TX-002988,2022-07-23,39450.82048974861,Casino,CDR,Manitoba,2022,7,23,5,2.868545676062019,723,0,Legitimate,LEGIT,0.0
TX-003037,2022-07-23,11431.993785154444,Securities,ETR,Alberta,2022,7,23,5,0.4351574312732217,723,0,Legitimate,LEGIT,0.0
TX-001770,2022-07-23,15458.419338235391,Money Services,ETR,Nova Scotia,2022,7,23,5,0.7848457573649736,723,0,Legitimate,LEGIT,0.0
TX-000697,2022-07-24,6114.223570812523,Securities,CDR,Nova Scotia,2022,7,24,6,-0.0266820191969105,724,0,Legitimate,LEGIT,0.0
TX-002551,2022-07-24,1718.5758349494474,Banking,STR,Ontario,2022,7,24,6,-0.4084366744312018,724,0,Legitimate,LEGIT,0.0
TX-001483,2022-07-24,9512.23670575582,Real Estate,LCTR,Alberta,2022,7,24,6,0.2684297392427517,724,0,Legitimate,LEGIT,0.0
TX-001480,2022-07-24,5327.349436107896,Securities,STR,Ontario,2022,7,24,6,-0.0950207219451107,724,0,Legitimate,LEGIT,0.0
TX-001350,2022-07-24,4110.43928001245,Money Services,STR,Ontario,2022,7,24,6,-0.2007073340230254,724,0,Legitimate,LEGIT,0.0
TX-000126,2022-07-24,983.9395232807058,Securities,LCTR,Ontario,2022,7,24,6,-0.4722386096034765,724,0,Legitimate,LEGIT,0.0
TX-002082,2022-07-24,19141.298560440013,Casino,LCTR,New Brunswick,2022,7,24,6,1.1046976591157411,724,0,Legitimate,LEGIT,0.0
TX-000431,2022-07-24,1329.964859407613,Banking,ETR,Alberta,2022,7,24,6,-0.4421868878019976,724,0,Legitimate,LEGIT,0.0
TX-003461,2022-07-24,21988.19926236172,Banking,CDR,Alberta,2022,7,24,6,1.351946224345682,724,0,Legitimate,LEGIT,0.0
TX-002412,2022-07-24,45.151586153495685,Securities,STR,Ontario,2022,7,24,6,-0.5537707720541014,724,0,Legitimate,LEGIT,0.0
TX-000643,2022-07-25,4802.299243356274,Securities,ETR,Quebec,2022,7,25,0,-0.1406204531699873,725,0,Legitimate,LEGIT,0.0
TX-003623,2022-07-25,9469.36273097268,Banking,STR,British Columbia,2022,7,25,0,0.2647062062288743,725,0,Legitimate,LEGIT,0.0
TX-000270,2022-07-25,4402.9369219312775,Money Services,STR,Ontario,2022,7,25,0,-0.1753044029517891,725,0,Legitimate,LEGIT,0.0
TX-004669,2022-07-25,823.5986215461332,Trust and Loan,STR,British Columbia,2022,7,25,0,-0.4861639487889239,725,0,Legitimate,LEGIT,0.0
TX-004453,2022-07-25,8481.35945597394,Money Services,LCTR,British Columbia,2022,7,25,0,0.1788997739844949,725,0,Legitimate,LEGIT,0.0
TX-004521,2022-07-25,476.1244855644708,Money Services,LCTR,Alberta,2022,7,25,0,-0.5163414964350315,725,0,Legitimate,LEGIT,0.0
TX-001400,2022-07-25,1437.4454775557256,Securities,STR,Manitoba,2022,7,25,0,-0.4328523758503831,725,0,Legitimate,LEGIT,0.0
TX-004298,2022-07-25,238.5165417007196,Securities,LCTR,Alberta,2022,7,25,0,-0.5369773490195254,725,0,Legitimate,LEGIT,0.0
TX-000774,2022-07-25,1236.3405414879592,Real Estate,ETR,New Brunswick,2022,7,25,0,-0.4503180032499796,725,0,Legitimate,LEGIT,0.0
TX-002738,2022-07-25,2271.9044138139834,Banking,STR,Quebec,2022,7,25,0,-0.3603810126609723,725,0,Legitimate,LEGIT,0.0
TX-001320,2022-07-25,3907.517192266801,Banking,STR,New Brunswick,2022,7,25,0,-0.2183307780071126,725,0,Legitimate,LEGIT,0.0
TX-001993,2022-07-26,6094.091569462219,Casino,LCTR,Ontario,2022,7,26,1,-0.0284304498484291,726,0,Legitimate,LEGIT,0.0
TX-001696,2022-07-26,2943.6014371683395,Securities,LCTR,Quebec,2022,7,26,1,-0.3020452494285271,726,0,Legitimate,LEGIT,0.0
TX-002565,2022-07-26,1072.0097517890847,Real Estate,STR,British Columbia,2022,7,26,1,-0.4645898575330334,726,0,Legitimate,LEGIT,0.0
TX-001939,2022-07-26,6701.856961605863,Banking,LCTR,Ontario,2022,7,26,1,0.0243529581230867,726,0,Legitimate,LEGIT,0.0
TX-003777,2022-07-26,51994.050808274405,Banking,ETR,Ontario,2022,7,26,1,3.957904253799124,726,0,Legitimate,LEGIT,0.0
TX-002800,2022-07-26,3949.0321071037406,Money Services,STR,Ontario,2022,7,26,1,-0.2147252770768737,726,0,Legitimate,LEGIT,0.0
TX-002367,2022-07-26,2119.8744045325425,Money Services,ETR,Newfoundland and Labrador,2022,7,26,1,-0.3735845647347617,726,0,Legitimate,LEGIT,0.0
TX-003590,2022-07-26,118.35633527436327,Securities,ETR,Ontario,2022,7,26,1,-0.5474130620096539,726,0,Legitimate,LEGIT,0.0
TX-003965,2022-07-26,1998.5605282722368,Casino,ETR,Quebec,2022,7,26,1,-0.3841204720207433,726,0,Legitimate,LEGIT,0.0
TX-003999,2022-07-26,11797.122690744178,Securities,ETR,British Columbia,2022,7,26,1,0.4668682661365878,726,0,Legitimate,LEGIT,0.0
TX-002382,2022-07-26,818.1651033651938,Casino,STR,Saskatchewan,2022,7,26,1,-0.4866358407567333,726,0,Legitimate,LEGIT,0.0
TX-003615,2022-07-26,20697.403104526773,Banking,LCTR,Saskatchewan,2022,7,26,1,1.2398427365726168,726,0,Legitimate,LEGIT,0.0
TX-000744,2022-07-26,10718.592963823026,Casino,CDR,Ontario,2022,7,26,1,0.3731997629256781,726,0,Legitimate,LEGIT,0.0
TX-000723,2022-07-26,8259.066251313225,Casino,STR,Alberta,2022,7,26,1,0.1595939808896998,726,0,Legitimate,LEGIT,0.0
TX-004112,2022-07-26,15493.247825407703,Casino,STR,Saskatchewan,2022,7,26,1,0.7878705532339235,726,0,Legitimate,LEGIT,0.0
TX-001638,2022-07-26,7843.633990465244,Banking,LCTR,Saskatchewan,2022,7,26,1,0.1235143837419807,726,0,Legitimate,LEGIT,0.0
TX-003058,2022-07-26,1699.5750739123516,Banking,STR,Quebec,2022,7,26,1,-0.4100868587532359,726,0,Legitimate,LEGIT,0.0
TX-002751,2022-07-26,1761.2404191926046,Banking,STR,Quebec,2022,7,26,1,-0.4047313266355685,726,0,Legitimate,LEGIT,0.0
TX-002870,2022-07-26,275.07900189913227,Money Services,LCTR,Ontario,2022,7,26,1,-0.5338019604928964,726,0,Legitimate,LEGIT,0.0
TX-000469,2022-07-26,1281.7030954583374,Real Estate,LCTR,Ontario,2022,7,26,1,-0.4463783412952192,726,0,Legitimate,LEGIT,0.0
TX-000734,2022-07-27,2390.3268021014346,Securities,LCTR,Alberta,2022,7,27,2,-0.35009622627014,727,0,Legitimate,LEGIT,0.0
TX-000654,2022-07-27,4895.274070594493,Securities,LCTR,British Columbia,2022,7,27,2,-0.1325457449015767,727,0,Legitimate,LEGIT,0.0
TX-000014,2022-07-27,7336.911347854362,Securities,LCTR,Saskatchewan,2022,7,27,2,0.0795063695985671,727,0,Legitimate,LEGIT,0.0
TX-003114,2022-07-27,69.42744432052672,Banking,LCTR,Ontario,2022,7,27,2,-0.5516624543676178,727,0,Legitimate,LEGIT,0.0
TX-004123,2022-07-27,3032.502541198654,Casino,LCTR,Quebec,2022,7,27,2,-0.2943243372084361,727,0,Legitimate,LEGIT,0.0
TX-003236,2022-07-27,1349.10169554183,Casino,LCTR,Ontario,2022,7,27,2,-0.4405248855853304,727,0,Legitimate,LEGIT,0.0
TX-001043,2022-07-27,6102.6075553929695,Securities,ETR,British Columbia,2022,7,27,2,-0.0276908507112077,727,0,Legitimate,LEGIT,0.0
TX-003939,2022-07-27,7785.215477896099,Banking,CDR,Newfoundland and Labrador,2022,7,27,2,0.1184408336157546,727,0,Legitimate,LEGIT,0.0
TX-004992,2022-07-27,437.2083216606093,Banking,LCTR,Manitoba,2022,7,27,2,-0.5197213001924958,727,0,Legitimate,LEGIT,0.0
TX-000798,2022-07-27,2727.58242868379,Banking,STR,British Columbia,2022,7,27,2,-0.3208061390774517,727,0,Legitimate,LEGIT,0.0
TX-004154,2022-07-27,19369.581174208142,Trust and Loan,ETR,New Brunswick,2022,7,27,2,1.1245236223757211,727,0,Legitimate,LEGIT,0.0
TX-003721,2022-07-27,3330.304675310236,Banking,LCTR,Saskatchewan,2022,7,27,2,-0.2684607198607004,727,0,Legitimate,LEGIT,0.0
TX-003102,2022-07-27,3473.6033183763725,Money Services,ETR,British Columbia,2022,7,27,2,-0.2560154723416761,727,0,Legitimate,LEGIT,0.0
TX-004708,2022-07-27,2692.68383377254,Real Estate,CDR,Ontario,2022,7,27,2,-0.3238370236862908,727,0,Legitimate,LEGIT,0.0
TX-000582,2022-07-27,1532.1767036801148,Money Services,CDR,Quebec,2022,7,27,2,-0.4246251272758481,727,0,Legitimate,LEGIT,0.0
TX-003584,2022-07-28,6185.569958741983,Casino,ETR,Quebec,2022,7,28,3,-0.0204857047142907,728,0,Legitimate,LEGIT,0.0
TX-002403,2022-07-28,15296.023686236029,Banking,CDR,Alberta,2022,7,28,3,0.770741966555087,728,0,Legitimate,LEGIT,0.0
TX-003377,2022-07-28,3147.577520457643,Real Estate,ETR,Ontario,2022,7,28,3,-0.2843302676940183,728,0,Legitimate,LEGIT,0.0
