transaction_id,transaction_date,transaction_amount,sector,report_type,province
TX-002705,2022-05-14,3426.53768982367,Real Estate,LCTR,British Columbia
TX-002706,2022-04-20,1011.1072437213409,Money Services,STR,Saskatchewan
TX-002707,2022-09-09,9596.560640303953,Money Services,LCTR,British Columbia
TX-002708,2022-07-31,2187.557835965239,Banking,ETR,British Columbia
TX-002709,2022-04-16,7538.639229263126,Money Services,STR,Quebec
TX-002710,2022-02-19,2953.157104397839,Banking,LCTR,Nova Scotia
TX-002711,2022-10-30,761.4340024922517,Money Services,LCTR,British Columbia
TX-002712,2022-03-22,8274.482858942898,Banking,LCTR,Alberta
TX-002713,2022-07-23,3890.746686862234,Banking,CDR,Quebec
TX-002714,2022-01-31,18362.948696774285,Casino,ETR,Ontario
TX-002715,2022-11-18,1034.0349795830007,Securities,LCTR,Ontario
TX-002716,2022-04-15,1271.673373244595,Securities,STR,Ontario
TX-002717,2022-07-16,7358.068561467521,Money Services,LCTR,Ontario
TX-002718,2022-02-27,2007.679468038619,Securities,LCTR,Alberta
TX-002719,2022-12-01,115.43175598153432,Banking,STR,Alberta
TX-002720,2022-08-16,10660.140319795835,Securities,ETR,British Columbia
TX-002721,2022-12-26,1979.5070584534446,Money Services,STR,Ontario
TX-002722,2022-08-12,7747.291814511763,Securities,LCTR,Quebec
TX-002723,2022-05-25,730.4244835516282,Casino,LCTR,Ontario
TX-002724,2022-01-22,2077.2256075650253,Securities,LCTR,British Columbia
TX-002725,2022-11-21,4635.814980125577,Banking,STR,British Columbia
TX-002726,2022-10-03,0.47461906166335055,Banking,LCTR,Ontario
TX-002727,2022-09-27,2522.3577657572814,Money Services,LCTR,Saskatchewan
TX-002728,2022-01-06,8724.885319789202,Trust and Loan,LCTR,Saskatchewan
TX-002729,2022-05-09,1375.9209904275838,Securities,LCTR,British Columbia
TX-002730,2022-04-07,242.08048416751726,Money Services,STR,Quebec
TX-002731,2022-08-03,4324.025158767304,Real Estate,STR,Ontario
TX-002732,2022-04-27,1451.1835715669763,Securities,STR,Alberta
TX-002733,2022-10-20,79659.5898682266,Banking,CDR,Newfoundland and Labrador
TX-002734,2022-01-06,3331.3986419011267,Banking,LCTR,British Columbia
TX-002735,2022-07-31,11622.720355998335,Trust and Loan,LCTR,British Columbia
TX-002736,2022-02-21,2072.1953788280744,Banking,LCTR,British Columbia
TX-002737,2022-04-28,4809.918670068827,Securities,LCTR,British Columbia
TX-002738,2022-07-25,2271.9044138139834,Banking,STR,Quebec
TX-002739,2022-09-28,14345.47652464131,Trust and Loan,ETR,Ontario
TX-002740,2022-09-02,21488.207023772087,Real Estate,STR,Ontario
TX-002741,2022-04-07,9129.397936774552,Money Services,STR,New Brunswick
TX-002742,2022-12-24,9048.921866198101,Money Services,LCTR,British Columbia
TX-002743,2022-03-02,26182.397611697106,Securities,LCTR,Ontario
TX-002744,2022-04-26,2266.7055414416136,Money Services,LCTR,Quebec
TX-002745,2022-01-27,13508.71707692657,Securities,STR,Saskatchewan
TX-002746,2022-10-14,3806.839961853061,Real Estate,LCTR,New Brunswick
TX-002747,2022-12-02,7556.382162505757,Casino,LCTR,Ontario
TX-002748,2022-09-30,356.968215990765,Banking,LCTR,Saskatchewan
TX-002749,2022-01-19,429.9218597844834,Securities,LCTR,Ontario
TX-002750,2022-04-22,2068.6670302777156,Banking,LCTR,Quebec
TX-002751,2022-07-26,1761.2404191926046,Banking,STR,Quebec
TX-002752,2022-07-21,11233.570779819564,Real Estate,LCTR,Ontario
TX-002753,2022-05-01,4175.040263678827,Money Services,LCTR,Ontario
TX-002754,2022-05-17,82400.17079009357,Banking,ETR,Ontario
TX-002755,2022-03-01,2075.1783604657217,Securities,CDR,Ontario
TX-002756,2022-05-13,2489.7366875224125,Real Estate,LCTR,Newfoundland and Labrador
TX-002757,2022-05-27,47.81847755653601,Banking,LCTR,Ontario
TX-002758,2022-06-23,9745.889664937738,Securities,LCTR,Ontario
TX-002759,2022-12-08,2004.9008349820551,Money Services,STR,Ontario
TX-002760,2022-08-08,6305.2020127212445,Casino,LCTR,British Columbia
TX-002761,2022-08-24,1600.210334402068,Securities,STR,Quebec
TX-002762,2022-05-03,4475.541260057281,Banking,STR,New Brunswick
TX-002763,2022-08-29,2441.038795484358,Money Services,CDR,Quebec
TX-002764,2022-11-04,3569.0509834049135,Securities,CDR,Alberta
TX-002765,2022-10-20,930.684730508966,Banking,STR,Nova Scotia
TX-002766,2022-01-03,31216.570721039672,Real Estate,CDR,British Columbia
TX-002767,2022-08-08,4931.432464862506,Money Services,STR,Ontario
TX-002768,2022-09-17,765.5412226121716,Money Services,STR,Ontario
TX-002769,2022-11-06,2643.5656666505047,Real Estate,STR,Newfoundland and Labrador
TX-002770,2022-07-13,24.620276479947467,Securities,STR,Quebec
TX-002771,2022-12-13,10427.776999119462,Banking,CDR,Quebec
TX-002772,2022-01-19,6035.896712296529,Real Estate,LCTR,Alberta
TX-002773,2022-12-25,4663.053462869391,Casino,ETR,British Columbia
TX-002774,2022-10-05,38344.33377939802,Trust and Loan,STR,British Columbia
TX-002775,2022-05-23,1021.4163794787012,Casino,LCTR,Alberta
TX-002776,2022-02-10,5026.979410007044,Casino,LCTR,Nova Scotia
TX-002777,2022-07-11,3933.25885468089,Casino,ETR,Ontario
TX-002778,2022-10-03,3750.097092492295,Banking,STR,British Columbia
TX-002779,2022-12-09,1248.1540670933432,Banking,LCTR,Nova Scotia
TX-002780,2022-05-17,174.64907474668667,Money Services,LCTR,Nova Scotia
TX-002781,2022-02-02,3729.5118982919594,Securities,CDR,Newfoundland and Labrador
TX-002782,2022-08-20,2486.349540847843,Money Services,STR,Ontario
TX-002783,2022-06-19,5372.973232032506,Banking,CDR,Ontario
TX-002784,2022-03-08,4137.674513271206,Banking,LCTR,Manitoba
TX-002785,2022-02-08,1196.2645469314136,Securities,LCTR,British Columbia
TX-002786,2022-10-19,6350.350952724771,Trust and Loan,STR,Prince Edward Island
TX-002787,2022-05-14,3893.3177053880418,Real Estate,LCTR,Nova Scotia
TX-002788,2022-08-29,831.7787696473622,Securities,CDR,Ontario
TX-002789,2022-02-03,1344.1106367872303,Money Services,STR,Newfoundland and Labrador
TX-002790,2022-09-07,772.0371454288611,Securities,ETR,British Columbia
TX-002791,2022-09-08,1941.2939393710603,Banking,ETR,Ontario
TX-002792,2022-08-08,1237.551600320157,Trust and Loan,ETR,Quebec
TX-002793,2022-07-08,102615.42248085437,Banking,STR,New Brunswick
TX-002794,2022-12-31,960.0893105190056,Banking,STR,Prince Edward Island
TX-002795,2022-02-01,3958.160741555161,Casino,STR,Quebec
TX-002796,2022-10-28,792.750581513384,Banking,LCTR,Alberta
TX-002797,2022-10-07,2982.45987331945,Money Services,LCTR,British Columbia
TX-002798,2022-05-18,25813.365681889456,Banking,LCTR,Alberta
TX-002799,2022-03-07,16368.163769725705,Securities,LCTR,British Columbia
TX-002800,2022-07-26,3949.0321071037406,Money Services,STR,Ontario
TX-002801,2022-08-06,4066.991339114916,Banking,STR,Ontario
TX-002802,2022-03-09,20376.045497659976,Banking,ETR,Alberta
TX-002803,2022-04-13,2915.793820862624,Banking,CDR,Ontario
TX-002804,2022-09-07,4585.048573581376,Money Services,ETR,Manitoba
TX-002805,2022-11-20,1536.0611085364417,Securities,STR,British Columbia
TX-002806,2022-08-07,823.6703335852802,Banking,CDR,British Columbia
TX-002807,2022-04-22,1527.6710280888328,Casino,STR,Ontario
TX-002808,2022-12-31,3607.2703223743983,Real Estate,STR,Ontario
TX-002809,2022-05-26,3550.2140460867795,Securities,LCTR,Quebec
TX-002810,2022-06-06,6989.867654083275,Casino,LCTR,Manitoba
TX-002811,2022-02-13,862.4658007382991,Securities,LCTR,Quebec
TX-002812,2022-08-25,3239.4294458579598,Casino,STR,Quebec
TX-002813,2022-02-07,45937.12775561988,Securities,LCTR,Newfoundland and Labrador
TX-002814,2022-06-21,9924.343322227318,Banking,LCTR,Saskatchewan
TX-002815,2022-05-11,7209.0729217136995,Securities,LCTR,Alberta
TX-002816,2022-07-10,10078.15126618906,Securities,CDR,Ontario
TX-002817,2022-06-07,5220.281940715341,Real Estate,STR,British Columbia
TX-002818,2022-02-10,4909.058505567585,Banking,LCTR,British Columbia
TX-002819,2022-10-24,5488.95932051888,Casino,LCTR,Nova Scotia
TX-002820,2022-07-19,517.8154310080796,Real Estate,STR,Newfoundland and Labrador
TX-002821,2022-08-13,2365.416145469292,Money Services,STR,Manitoba
TX-002822,2022-05-14,4473.262588865055,Banking,ETR,British Columbia
TX-002823,2022-10-17,19394.62160066995,Banking,LCTR,Saskatchewan
TX-002824,2022-08-11,20394.43002284354,Securities,STR,New Brunswick
TX-002825,2022-03-07,6778.26183556905,Money Services,LCTR,British Columbia
TX-002826,2022-03-22,1357.898089706262,Securities,LCTR,Saskatchewan
TX-002827,2022-08-23,1490.789426615753,Banking,STR,Alberta
TX-002828,2022-08-18,22565.264946377953,Banking,STR,Nova Scotia
TX-002829,2022-11-03,5547.7958348726215,Money Services,LCTR,Saskatchewan
TX-002830,2022-12-05,862.16021489534,Securities,CDR,Nova Scotia
TX-002831,2022-08-04,30322.80325332894,Banking,LCTR,Quebec
TX-002832,2022-03-15,4444.870335429813,Banking,CDR,British Columbia
TX-002833,2022-05-01,4743.539490672011,Banking,LCTR,Saskatchewan
TX-002834,2022-10-31,89.91053483995204,Securities,ETR,Nova Scotia
TX-002835,2022-02-20,497.242552101862,Securities,STR,New Brunswick
TX-002836,2022-11-07,6814.703150205474,Banking,STR,Ontario
TX-002837,2022-11-08,5734.573451601151,Real Estate,STR,Manitoba
TX-002838,2022-01-04,811.3762201232255,Securities,STR,British Columbia
TX-002839,2022-05-04,2791.1527958150104,Banking,LCTR,Ontario
TX-002840,2022-04-30,2551.4329343764184,Banking,LCTR,Ontario
TX-002841,2022-06-25,5804.301871199409,Banking,LCTR,Nova Scotia
TX-002842,2022-08-16,1731.1838977968018,Securities,STR,Ontario
TX-002843,2022-12-26,26576.88873080853,Banking,LCTR,Ontario
TX-002844,2022-07-12,2406.0720730293438,Money Services,ETR,New Brunswick
TX-002845,2022-06-19,1574.2650959290793,Banking,LCTR,Alberta
TX-002846,2022-09-22,5762.2869608925375,Securities,LCTR,Ontario
TX-002847,2022-12-18,921.0608254123165,Securities,LCTR,Nova Scotia
TX-002848,2022-12-13,12466.989137505661,Money Services,STR,Ontario
TX-002849,2022-09-18,97833.62684018436,Real Estate,STR,Manitoba
TX-002850,2022-12-23,2317.0792418393794,Real Estate,STR,Quebec
TX-002851,2022-01-24,744.1555196696803,Casino,ETR,Ontario
TX-002852,2022-08-09,3609.5807127465096,Casino,LCTR,Quebec
TX-002853,2022-07-05,3978.8314786139954,Real Estate,CDR,Ontario
TX-002854,2022-11-01,356.3205446501372,Banking,ETR,Nova Scotia
TX-002855,2022-01-17,1590.7137384628923,Money Services,STR,Ontario
TX-002856,2022-09-02,6976.337673673738,Securities,LCTR,Ontario
TX-002857,2022-05-20,228.65946725804554,Banking,LCTR,Ontario
TX-002858,2022-10-22,6894.876805010741,Securities,STR,Ontario
TX-002859,2022-10-19,2895.2981408389155,Banking,LCTR,Ontario
TX-002860,2022-02-08,14687.229207410439,Securities,CDR,Ontario
TX-002861,2022-06-13,152.68960047275738,Banking,CDR,Ontario
TX-002862,2022-09-02,3313.589668566812,Money Services,LCTR,New Brunswick
TX-002863,2022-09-26,1045.6425616482256,Casino,LCTR,Quebec
TX-002864,2022-09-23,1854.9697707522882,Casino,STR,New Brunswick
TX-002865,2022-08-20,19856.544369685744,Banking,LCTR,Newfoundland and Labrador
TX-002866,2022-12-19,2170.46777746412,Securities,STR,Prince Edward Island
TX-002867,2022-06-22,2092.9383447343207,Money Services,CDR,Prince Edward Island
TX-002868,2022-02-01,7657.619016280974,Money Services,ETR,Ontario
TX-002869,2022-02-13,8476.906491121956,Securities,ETR,British Columbia
TX-002870,2022-07-26,275.07900189913227,Money Services,LCTR,Ontario
TX-002871,2022-12-19,1406.755502808994,Trust and Loan,STR,Newfoundland and Labrador
TX-002872,2022-11-30,1681.0070047902848,Banking,STR,Nova Scotia
TX-002873,2022-09-17,1130.7325052354522,Securities,STR,Ontario
TX-002874,2022-06-02,1764.3819912122472,Securities,STR,Alberta
TX-002875,2022-06-13,4045.306382253213,Banking,ETR,Alberta
TX-002876,2022-11-22,401.50002242199224,Casino,CDR,Ontario
TX-002877,2022-10-29,1166.332453149097,Securities,CDR,Nova Scotia
TX-002878,2022-03-04,5946.419625257216,Real Estate,STR,Nova Scotia
TX-002879,2022-05-14,404.86329875071505,Securities,ETR,British Columbia
TX-002880,2022-09-04,3255.365791658169,Banking,LCTR,Ontario
TX-002881,2022-03-07,3784.5382518233705,Casino,LCTR,Ontario
TX-002882,2022-07-29,11628.05678513997,Banking,STR,British Columbia
TX-002883,2022-08-05,3759.0205862575153,Securities,CDR,Manitoba
TX-002884,2022-03-05,160.92409521944128,Real Estate,CDR,Quebec
TX-002885,2022-08-25,3865.6364088207406,Real Estate,ETR,Manitoba
TX-002886,2022-01-19,353.650781064061,Real Estate,LCTR,Newfoundland and Labrador
TX-002887,2022-02-11,42465.62621263168,Banking,ETR,Newfoundland and Labrador
TX-002888,2022-10-04,10522.220682348652,Banking,LCTR,Quebec
TX-002889,2022-09-14,5427.296149788545,Real Estate,ETR,British Columbia
TX-002890,2022-01-19,15108.126867403695,Banking,STR,Ontario
TX-002891,2022-08-13,1024.8269307278913,Casino,LCTR,British Columbia
TX-002892,2022-12-31,4712.619421087558,Banking,LCTR,Ontario
TX-002893,2022-12-08,1641.6847650326383,Securities,ETR,Saskatchewan
TX-002894,2022-09-20,2756.2479021403497,Trust and Loan,ETR,British Columbia
TX-002895,2022-06-28,4607.843257935531,Banking,LCTR,Ontario
TX-002896,2022-11-28,1631.7460600913014,Securities,CDR,Ontario
TX-002897,2022-12-15,588.5818887637017,Banking,ETR,Manitoba
TX-002898,2022-11-17,2310.393519113052,Real Estate,STR,Alberta
TX-002899,2022-10-21,1131.19941271983,Securities,CDR,Quebec
TX-002900,2022-06-18,455.178782106036,Money Services,LCTR,Newfoundland and Labrador
TX-002901,2022-01-10,20655.43928653412,Banking,STR,Ontario
TX-002902,2022-12-03,927.884272520989,Money Services,ETR,Ontario
TX-002903,2022-10-18,2460.458529900047,Securities,ETR,New Brunswick
TX-002904,2022-09-25,3083.5081593005943,Money Services,STR,Nova Scotia
TX-002905,2022-11-12,1234.0023448225645,Banking,STR,Quebec
TX-002906,2022-04-10,4458.196912068597,Securities,LCTR,Ontario
TX-002907,2022-10-07,200.16210423384751,Real Estate,LCTR,Ontario
TX-002908,2022-07-01,639.5868775224334,Money Services,LCTR,Quebec
TX-002909,2022-01-16,2698.6319202679642,Money Services,LCTR,Ontario
TX-002910,2022-12-01,2739.215130997621,Securities,LCTR,British Columbia
TX-002911,2022-01-02,1790.7290757572202,Securities,LCTR,Saskatchewan
TX-002912,2022-02-17,1170.098065600962,Banking,LCTR,Ontario
TX-002913,2022-12-22,3848.995801226571,Money Services,LCTR,New Brunswick
TX-002914,2022-01-07,1217.6435876625003,Money Services,LCTR,Ontario
TX-002915,2022-07-06,3624.9418638950615,Banking,STR,Ontario
TX-002916,2022-02-22,743.0053023053617,Banking,STR,Manitoba
TX-002917,2022-06-21,4656.921151162692,Banking,LCTR,Alberta
TX-002918,2022-04-25,1635.4798588941555,Real Estate,ETR,Quebec
TX-002919,2022-09-26,8648.690023195335,Banking,LCTR,Saskatchewan
TX-002920,2022-04-21,3055.886966584935,Real Estate,LCTR,Newfoundland and Labrador
TX-002921,2022-02-16,766.3760507139883,Money Services,STR,Quebec
TX-002922,2022-06-26,1813.0092305344792,Securities,ETR,Alberta
TX-002923,2022-08-13,2523.0998726553034,Securities,ETR,Manitoba
TX-002924,2022-12-09,37095.92758505516,Securities,CDR,Alberta
TX-002925,2022-10-30,8505.159213932573,Banking,STR,British Columbia
TX-002926,2022-05-16,1008.2200963174315,Real Estate,ETR,British Columbia
TX-002927,2022-06-26,7358.64396969921,Banking,STR,Quebec
TX-002928,2022-10-29,2406.0547757615013,Banking,ETR,Ontario
TX-002929,2022-05-01,1809.777663277823,Banking,CDR,Prince Edward Island
TX-002930,2022-06-19,857.8138020427883,Real Estate,ETR,British Columbia
TX-002931,2022-07-13,5338.5708087638295,Casino,LCTR,Ontario
TX-002932,2022-07-18,407.04704556655093,Banking,CDR,Ontario
TX-002933,2022-08-04,576.3591154618019,Banking,LCTR,Ontario
TX-002934,2022-08-18,1128.379568572162,Banking,LCTR,New Brunswick
TX-002935,2022-11-03,847.0774891687594,Securities,STR,Ontario
TX-002936,2022-08-14,35799.560422452945,Casino,LCTR,Alberta
TX-002937,2022-10-23,109.45437246145717,Money Services,LCTR,Ontario
TX-002938,2022-06-27,7946.941080133467,Casino,ETR,Quebec
TX-002939,2022-01-17,464.736317177179,Money Services,STR,Quebec
TX-002940,2022-08-22,1253.4908644261966,Banking,ETR,Nova Scotia
TX-002941,2022-03-30,360.623765039898,Money Services,LCTR,Manitoba
TX-002942,2022-08-24,20426.13949719293,Trust and Loan,STR,Ontario
TX-002943,2022-09-26,28176.22732777748,Securities,CDR,Quebec
TX-002944,2022-12-23,46.888458810225856,Trust and Loan,LCTR,Prince Edward Island
TX-002945,2022-09-07,14157.994330651627,Banking,LCTR,Ontario
TX-002946,2022-06-25,37.21021783145151,Banking,STR,Ontario
TX-002947,2022-07-05,1273.8526559510665,Securities,LCTR,British Columbia
TX-002948,2022-01-09,5022.27652844325,Real Estate,STR,Alberta
TX-002949,2022-07-06,312.8324968286056,Banking,LCTR,Newfoundland and Labrador
TX-002950,2022-06-10,3378.377446427656,Securities,LCTR,Nova Scotia
TX-002951,2022-10-10,10389.008037288793,Securities,ETR,British Columbia
TX-002952,2022-08-15,38197.268110906756,Securities,STR,Ontario
TX-002953,2022-07-16,6164.594234465595,Securities,LCTR,British Columbia
TX-002954,2022-11-23,8695.532034553858,Banking,LCTR,Ontario
TX-002955,2022-02-10,12578.827258936532,Banking,ETR,Ontario
TX-002956,2022-10-02,1597.9160175782647,Banking,LCTR,Quebec
TX-002957,2022-09-04,1746.4499196936888,Securities,STR,Quebec
TX-002958,2022-05-08,2795.6928431366123,Casino,LCTR,Ontario
TX-002959,2022-02-07,3497.2935260278427,Banking,STR,Quebec
TX-002960,2022-08-23,5623.195641862669,Trust and Loan,LCTR,Ontario
TX-002961,2022-06-05,5488.114418658401,Casino,ETR,British Columbia
TX-002962,2022-09-30,54.28776036337402,Banking,LCTR,Prince Edward Island
TX-002963,2022-12-13,6741.254072939358,Real Estate,ETR,Alberta
TX-002964,2022-04-22,1360.3527194871633,Securities,STR,Alberta
TX-002965,2022-02-19,4704.36723757756,Casino,LCTR,Newfoundland and Labrador
TX-002966,2022-09-15,3371.492370213991,Money Services,STR,Ontario
TX-002967,2022-04-01,617.8946803092589,Securities,ETR,Ontario
TX-002968,2022-03-10,7650.920607419098,Banking,LCTR,Quebec
TX-002969,2022-06-08,790.0671551723426,Banking,STR,British Columbia
TX-002970,2022-05-18,2398.6392162935476,Trust and Loan,ETR,Alberta
TX-002971,2022-06-08,4305.461896313525,Securities,ETR,Alberta
TX-002972,2022-10-21,1598.581411332516,Real Estate,LCTR,Ontario
TX-002973,2022-04-10,2515.548123981335,Real Estate,STR,Manitoba
TX-002974,2022-01-01,993.660074655125,Banking,CDR,Alberta
TX-002975,2022-02-19,3553.4454229688727,Real Estate,CDR,Prince Edward Island
TX-002976,2022-03-01,510.52693605756707,Money Services,STR,Quebec
TX-002977,2022-10-02,2282.770646412091,Money Services,LCTR,Manitoba
TX-002978,2022-02-02,8441.303166231686,Trust and Loan,LCTR,Nova Scotia
TX-002979,2022-07-15,5278.662139983059,Money Services,LCTR,Alberta
TX-002980,2022-08-02,7858.017850477008,Real Estate,ETR,British Columbia
TX-002981,2022-08-02,4549.76320492144,Banking,ETR,Alberta
TX-002982,2022-08-04,447.271998043508,Casino,LCTR,Ontario
TX-002983,2022-05-15,38.60182630956999,Banking,STR,British Columbia
TX-002984,2022-09-16,126.32931375267108,Banking,STR,Alberta
TX-002985,2022-07-14,2471.91140930596,Real Estate,LCTR,Newfoundland and Labrador
TX-002986,2022-09-25,16255.223616728495,Securities,STR,Ontario
TX-002987,2022-10-23,8683.409327563804,Real Estate,LCTR,Ontario
TX-002988,2022-07-23,39450.82048974861,Casino,CDR,Manitoba
TX-002989,2022-06-15,1785.6974896326783,Banking,LCTR,Ontario
TX-002990,2022-06-08,28398.375714164587,Banking,ETR,Manitoba
TX-002991,2022-07-08,4314.0759688440485,Securities,LCTR,Ontario
TX-002992,2022-04-23,2828.1756841977667,Money Services,LCTR,Ontario
TX-002993,2022-12-05,14020.88248261533,Banking,LCTR,Prince Edward Island
TX-002994,2022-11-21,2341.4810807766685,Securities,STR,Alberta
TX-002995,2022-01-29,3786.387931192727,Casino,ETR,British Columbia
TX-002996,2022-01-04,329.59160915540406,Banking,CDR,Alberta
TX-002997,2022-05-16,1312.7472417201448,Banking,LCTR,British Columbia
TX-002998,2022-10-05,11201.248919598604,Securities,ETR,Nova Scotia
TX-002999,2022-02-19,10862.152327117998,Banking,ETR,Nova Scotia
TX-003000,2022-06-22,13374.894559651808,Trust and Loan,LCTR,Prince Edward Island
TX-003001,2022-07-01,3500.9945603002147,Banking,ETR,Ontario
TX-003002,2022-11-02,9249.023399006655,Banking,LCTR,Newfoundland and Labrador
TX-003003,2022-05-26,3925.1561222393307,Banking,ETR,Saskatchewan
TX-003004,2022-08-10,6873.351910859087,Banking,ETR,Ontario
TX-003005,2022-12-31,80.6441267597391,Securities,CDR,Newfoundland and Labrador
TX-003006,2022-02-19,1645.7590481383068,Banking,LCTR,Ontario
TX-003007,2022-11-16,30624.524370570773,Securities,LCTR,Newfoundland and Labrador
TX-003008,2022-09-15,1470.893064684138,Banking,ETR,Manitoba
TX-003009,2022-09-18,1464.238339067816,Money Services,STR,New Brunswick
TX-003010,2022-10-26,4466.571059296238,Banking,LCTR,Manitoba
TX-003011,2022-12-05,7403.850230044731,Banking,LCTR,British Columbia
TX-003012,2022-02-02,5441.478451192501,Securities,LCTR,Newfoundland and Labrador
TX-003013,2022-01-23,37251.66424367819,Banking,LCTR,British Columbia
TX-003014,2022-08-25,1404.1782666947488,Banking,LCTR,Nova Scotia
TX-003015,2022-11-24,7666.31248511914,Banking,LCTR,British Columbia
TX-003016,2022-02-07,5910.472108951565,Securities,LCTR,Ontario
TX-003017,2022-10-09,1070.0741329605235,Securities,LCTR,Ontario
TX-003018,2022-05-23,625.5358748399619,Banking,LCTR,Quebec
TX-003019,2022-02-27,771.3059619983653,Casino,ETR,Quebec
TX-003020,2022-12-20,12001.64600510853,Banking,STR,Alberta
TX-003021,2022-06-11,5830.03477935643,Real Estate,LCTR,Quebec
TX-003022,2022-11-09,12644.61438024568,Banking,LCTR,Prince Edward Island
TX-003023,2022-02-24,8250.288915099945,Trust and Loan,STR,British Columbia
TX-003024,2022-11-05,327.00926628861816,Banking,STR,New Brunswick
TX-003025,2022-08-18,1992.586063895445,Securities,ETR,Prince Edward Island
TX-003026,2022-12-31,12439.484963882216,Banking,STR,Ontario
TX-003027,2022-02-05,9569.629056325439,Banking,STR,British Columbia
TX-003028,2022-04-07,6735.298455444261,Securities,LCTR,Quebec
TX-003029,2022-09-11,35596.185760661916,Banking,LCTR,Manitoba
TX-003030,2022-06-28,18335.098459932964,Banking,STR,Saskatchewan
TX-003031,2022-12-24,13450.45143563702,Real Estate,LCTR,British Columbia
TX-003032,2022-01-03,704.5297142830842,Banking,LCTR,Ontario
TX-003033,2022-05-03,2623.8790964952054,Securities,LCTR,Ontario
TX-003034,2022-07-14,5971.163575042359,Money Services,ETR,New Brunswick
TX-003035,2022-10-14,960.6119319175855,Real Estate,CDR,Saskatchewan
TX-003036,2022-09-23,10692.128225857206,Real Estate,LCTR,British Columbia
TX-003037,2022-07-23,11431.993785154444,Securities,ETR,Alberta
TX-003038,2022-11-10,5703.44642144996,Banking,LCTR,Nova Scotia
TX-003039,2022-08-15,11687.346969204162,Securities,ETR,Quebec
TX-003040,2022-11-28,1519.3518245029525,Real Estate,STR,Alberta
TX-003041,2022-07-18,483.1150702343878,Real Estate,LCTR,Ontario
TX-003042,2022-04-25,985.5932113333176,Real Estate,STR,Quebec
TX-003043,2022-06-03,3196.642607132676,Securities,STR,Newfoundland and Labrador
TX-003044,2022-06-10,6020.68628068766,Securities,LCTR,Ontario
TX-003045,2022-10-24,1110.8250566812328,Real Estate,STR,British Columbia
TX-003046,2022-03-29,2696.505174587307,Money Services,STR,Quebec
TX-003047,2022-03-12,6270.349434595118,Casino,STR,British Columbia
TX-003048,2022-12-09,273.08438972774684,Casino,ETR,Quebec
TX-003049,2022-03-10,6095.521488266533,Casino,STR,Nova Scotia
TX-003050,2022-02-26,357.6848306010705,Banking,LCTR,Ontario
TX-003051,2022-10-26,853.8687639273635,Banking,STR,British Columbia
TX-003052,2022-03-14,5284.94856433718,Securities,ETR,Ontario
TX-003053,2022-12-06,19754.441662794412,Money Services,STR,Newfoundland and Labrador
TX-003054,2022-04-26,89.92952515399777,Money Services,LCTR,Saskatchewan
TX-003055,2022-05-06,540.395391160724,Casino,LCTR,Ontario
TX-003056,2022-12-13,5451.683638522926,Money Services,LCTR,Quebec
TX-003057,2022-01-06,8508.242802048197,Securities,STR,Ontario
TX-003058,2022-07-26,1699.5750739123516,Banking,STR,Quebec
TX-003059,2022-08-16,185.49615694784194,Banking,LCTR,British Columbia
TX-003060,2022-05-24,568.4660273685638,Securities,STR,Newfoundland and Labrador
TX-003061,2022-09-05,2504.9074593550704,Trust and Loan,LCTR,Quebec
TX-003062,2022-02-27,165.81985855664615,Casino,LCTR,Ontario
TX-003063,2022-08-22,319.63702666749197,Securities,CDR,Prince Edward Island
TX-003064,2022-05-04,2307.3117465441073,Trust and Loan,CDR,Alberta
TX-003065,2022-04-11,3447.9934707865746,Real Estate,ETR,Quebec
TX-003066,2022-09-24,2744.0859824810414,Securities,STR,Ontario
TX-003067,2022-06-17,1521.2748858039715,Banking,ETR,Quebec
TX-003068,2022-01-11,17515.864864533778,Banking,ETR,Prince Edward Island
TX-003069,2022-02-01,4025.5806620762514,Banking,ETR,British Columbia
TX-003070,2022-04-18,18443.881170568682,Banking,ETR,Alberta
TX-003071,2022-11-28,1557.6590197064234,Real Estate,LCTR,British Columbia
TX-003072,2022-11-27,118.57247339609245,Banking,LCTR,Quebec
TX-003073,2022-12-02,2326.1226234806954,Money Services,STR,Ontario
TX-003074,2022-03-21,241.8731060991286,Securities,STR,Quebec
TX-003075,2022-08-31,918.8315163648242,Trust and Loan,LCTR,Ontario
TX-003076,2022-06-23,4937.152883167155,Banking,STR,New Brunswick
TX-003077,2022-06-15,3721.6139266013324,Banking,CDR,Quebec
TX-003078,2022-07-23,1861.9624722696094,Money Services,STR,British Columbia
TX-003079,2022-07-30,2629.280871151847,Money Services,LCTR,New Brunswick
TX-003080,2022-09-26,1211.5956564481146,Casino,LCTR,Manitoba
TX-003081,2022-11-19,14545.234116429385,Securities,LCTR,Saskatchewan
TX-003082,2022-02-01,3230.9065403757863,Money Services,STR,Quebec
TX-003083,2022-09-25,2041.9853801477973,Banking,STR,Ontario
TX-003084,2022-11-15,30135.435756087256,Casino,STR,Alberta
TX-003085,2022-09-29,1811.3922742566867,Banking,CDR,Ontario
TX-003086,2022-01-22,7899.952314250718,Money Services,STR,Ontario
TX-003087,2022-07-07,2190.3167449995008,Securities,CDR,Saskatchewan
TX-003088,2022-05-23,2423.0804054187092,Real Estate,LCTR,Newfoundland and Labrador
TX-003089,2022-06-29,5624.113499009045,Trust and Loan,CDR,Ontario
TX-003090,2022-10-08,987.3201388410058,Banking,ETR,Ontario
